Name,Url
MERRA2_Dust_Surface_Mass_Concentration_PM25_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Dust_Surface_Mass_Concentration_PM25_Monthly.xml
MERRA2_Dust_Surface_Mass_Concentration_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Dust_Surface_Mass_Concentration_Monthly.xml
MERRA2_Open_Water_Latent_Energy_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Open_Water_Latent_Energy_Flux_Monthly.xml
MERRA2_Evaporation_from_Turbulence_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Evaporation_from_Turbulence_Monthly.xml
MERRA2_Evaporation_Land_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Evaporation_Land_Monthly.xml
MERRA2_ISCCP_Cloud_Albedo_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_ISCCP_Cloud_Albedo_Monthly.xml
MERRA2_Ozone_Mixing_Ratio_50hPa_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Ozone_Mixing_Ratio_50hPa_Monthly.xml
MERRA2_Snowfall_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Snowfall_Monthly.xml
MERRA2_Precipitation_Bias_Corrected_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Precipitation_Bias_Corrected_Monthly.xml
MERRA2_Relative_Humidity_After_Moist_700hPa_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Relative_Humidity_After_Moist_700hPa_Monthly.xml
MERRA2_Soil_Water_Root_Zone_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Soil_Water_Root_Zone_Monthly.xml
MERRA2_Snow_Depth_Over_Glaciated_Surface_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Snow_Depth_Over_Glaciated_Surface_Monthly.xml
MERRA2_SO2_Column_Mass_Density_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_SO2_Column_Mass_Density_Monthly.xml
MERRA2_Surface_Wind_Speed_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Surface_Wind_Speed_Monthly.xml
MERRA2_Surface_Pressure_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Surface_Pressure_Monthly.xml
MERRA2_Surface_Skin_Temperature_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Surface_Skin_Temperature_Monthly.xml
MERRA2_Incident_Shortwave_Over_Land_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Incident_Shortwave_Over_Land_Monthly.xml
MERRA2_2m_Air_Temperature_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_2m_Air_Temperature_Monthly.xml
MERRA2_2m_Air_Temperature_Assimilated_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_2m_Air_Temperature_Assimilated_Monthly.xml
MERRA2_Total_Aerosol_Optical_Thickness_550nm_Extinction_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Total_Aerosol_Optical_Thickness_550nm_Extinction_Monthly.xml
MERRA2_Total_Aerosol_Optical_Thickness_550nm_Scattering_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Total_Aerosol_Optical_Thickness_550nm_Scattering_Monthly.xml
MERRA2_Total_Precipitable_Water_Vapor_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Total_Precipitable_Water_Vapor_Monthly.xml
MERRA_Surface_Pressure_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA_Surface_Pressure_Monthly.xml
MERRA_Surface_Skin_Temperature_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA_Surface_Skin_Temperature_Monthly.xml
MISR_Aerosol_Optical_Depth_Avg_Green_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MISR_Aerosol_Optical_Depth_Avg_Green_Monthly.xml
MISR_AM1_Ellipsoid_Radiance_NGB_AA,Null
MISR_AM1_Ellipsoid_Radiance_NGB_AF,Null
MISR_AM1_Ellipsoid_Radiance_NGB_AN,Null
MISR_AM1_Ellipsoid_Radiance_NGB_BA,Null
MISR_AM1_Ellipsoid_Radiance_NGB_BF,Null
MISR_AM1_Ellipsoid_Radiance_NGB_CA,Null
MISR_AM1_Ellipsoid_Radiance_NGB_CF,Null
MISR_AM1_Ellipsoid_Radiance_NGB_DA,Null
MISR_AM1_Ellipsoid_Radiance_NGB_DF,Null
MISR_AM1_Ellipsoid_Radiance_RGB_AA,Null
MISR_AM1_Ellipsoid_Radiance_RGB_AF,Null
MISR_AM1_Ellipsoid_Radiance_RGB_AN,Null
MISR_AM1_Ellipsoid_Radiance_RGB_BA,Null
MISR_AM1_Ellipsoid_Radiance_RGB_BF,Null
MISR_AM1_Ellipsoid_Radiance_RGB_CA,Null
MISR_AM1_Ellipsoid_Radiance_RGB_CF,Null
MISR_AM1_Ellipsoid_Radiance_RGB_DA,Null
MISR_AM1_Ellipsoid_Radiance_RGB_DF,Null
MISR_Cloud_Stereo_Height_Histogram_Bin_0.5km_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MISR_Cloud_Stereo_Height_Histogram_Bin_0.5km_Monthly.xml
MISR_Cloud_Stereo_Height_Histogram_Bin_1.5-2.0km_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MISR_Cloud_Stereo_Height_Histogram_Bin_1.5-2.0km_Monthly.xml
MISR_Directional_Hemispherical_Reflectance_Average_Natural_Color_Monthly,Null
MISR_Land_NDVI_Average_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MISR_Land_NDVI_Average_Monthly.xml
MISR_Radiance_Average_Infrared_Color_Monthly,Null
MISR_Radiance_Average_Natural_Color_Monthly,Null
MISR_TOA_Albedo_Average_Red_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MISR_TOA_Albedo_Average_Red_Monthly.xml
MLS_CO_215hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_CO_215hPa_Day.xml
MLS_CO_215hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_CO_215hPa_Night.xml
MLS_H2O_46hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_H2O_46hPa_Day.xml
MLS_H2O_46hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_H2O_46hPa_Night.xml
MLS_HNO3_46hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_HNO3_46hPa_Day.xml
MLS_HNO3_46hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_HNO3_46hPa_Night.xml
MLS_N2O_46hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_N2O_46hPa_Day.xml
MLS_N2O_46hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_N2O_46hPa_Night.xml
MLS_O3_46hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_O3_46hPa_Day.xml
MLS_O3_46hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_O3_46hPa_Night.xml
MLS_SO2_147hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_SO2_147hPa_Day.xml
MLS_SO2_147hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_SO2_147hPa_Night.xml
MLS_Temperature_46hPa_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_Temperature_46hPa_Day.xml
MLS_Temperature_46hPa_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MLS_Temperature_46hPa_Night.xml
MODIS_Terra_Chlorophyll_A,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Chlorophyll_A.xml
MODIS_Water_Mask,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Mask.xml
MODIS_Terra_Brightness_Temp_Band31_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Brightness_Temp_Band31.xml
MODIS_Terra_Brightness_Temp_Band31_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Brightness_Temp_Band31.xml
MODIS_Terra_Aerosol_Optical_Depth_3km,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Terra_Angstrom_Exponent_Land,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Angstrom_Exponent.xml
MODIS_Terra_Angstrom_Exponent_Ocean,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Angstrom_Exponent.xml
MODIS_Terra_AOD_Deep_Blue_Land,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Terra_AOD_Deep_Blue_Combined,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Terra_Aerosol,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Terra_Water_Vapor_5km_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Vapor.xml
MODIS_Terra_Water_Vapor_5km_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Vapor.xml
MODIS_Terra_Cloud_Effective_Radius_37_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_16,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_16_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_PCL_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_37,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Effective_Radius_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Terra_Cloud_Multi_Layer_Flag,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Multi_Layer_Flag.xml
MODIS_Terra_Cloud_Optical_Thickness_16,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Optical_Thickness_16_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Optical_Thickness_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Optical_Thickness_PCL_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Optical_Thickness,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Optical_Thickness_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
MODIS_Terra_Cloud_Phase_Optical_Properties,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Phase_Optical_Properties.xml
MODIS_Terra_Cloud_Water_Path,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Water_Path.xml
MODIS_Terra_Cloud_Water_Path_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Water_Path.xml
MODIS_Terra_Cloud_Fraction_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Fraction.xml
MODIS_Terra_Cloud_Phase_Infrared_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Phase_Infrared.xml
MODIS_Terra_Cloud_Top_Height_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Top_Height.xml
MODIS_Terra_Cloud_Top_Pressure_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Top_Pressure.xml
MODIS_Terra_Cloud_Top_Temp_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Top_Temp.xml
MODIS_Terra_Cloud_Fraction_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Fraction.xml
MODIS_Terra_Cloud_Phase_Infrared_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Phase_Infrared.xml
MODIS_Terra_Cloud_Top_Height_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Top_Height.xml
MODIS_Terra_Cloud_Top_Pressure_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Top_Pressure.xml
MODIS_Terra_Cloud_Top_Temp_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Top_Temp.xml
MODIS_Terra_SurfaceReflectance_Bands143,Null
MODIS_Terra_SurfaceReflectance_Bands721,Null
MODIS_Terra_SurfaceReflectance_Bands121,Null
MODIS_Terra_L3_SurfaceReflectance_Bands143_8Day,Null
MODIS_Terra_L3_SurfaceReflectance_Bands721_8Day,Null
MODIS_Terra_L2G_SurfaceReflectance_Bands143_Daily,Null
MODIS_Terra_L3_SurfaceReflectance_Bands121_8Day,Null
MODIS_Terra_NDSI_Snow_Cover,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_NDSI_Snow_Cover.xml
MODIS_Terra_L3_NDSI_Snow_Cover_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_NDSI_Snow_Cover.xml
MODIS_Terra_L3_Snow_Extent_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_Snow_Extent.xml
MODIS_Terra_L3_Snow_Cover_Monthly_Average_Pct,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_NDSI_Snow_Cover.xml
MODIS_Terra_Land_Surface_Temp_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_Land_Surface_Temp_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_Daily_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_Daily_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_8Day_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_8Day_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_Monthly_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_Land_Surface_Temp_Monthly_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Surface_Temp.xml
MODIS_Terra_L3_EVI_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_EVI.xml
MODIS_Terra_L3_NDVI_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_NDVI.xml
MODIS_Terra_L3_EVI_16Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_EVI.xml
MODIS_Terra_L3_NDVI_16Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_NDVI.xml
MODIS_Terra_EVI_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_EVI.xml
MODIS_Terra_NDVI_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_NDVI.xml
MODIS_Terra_L4_FPAR_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_FPAR.xml
MODIS_Terra_L4_LAI_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Leaf_Area_Index.xml
MODIS_Terra_L4_Gross_Primary_Productivity_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Gross_Primary_Productivity.xml
MODIS_Terra_L4_Net_Photosynthesis_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Net_Photosynthesis.xml
MODIS_Terra_Ice_Surface_Temp_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Ice_Surface_Temp.xml
MODIS_Terra_Sea_Ice,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L2_Sea_Ice.xml
MODIS_Terra_Ice_Surface_Temp_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Ice_Surface_Temp.xml
MODIS_Terra_L3_Ice_Surface_Temp_Daily_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Ice_Surface_Temp.xml
MODIS_Terra_L3_Sea_Ice_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_L3_Sea_Ice.xml
MODIS_Terra_L3_Ice_Surface_Temp_Daily_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Ice_Surface_Temp.xml
MODIS_Terra_L3_Land_Water_Mask,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Land_Water_Mask.xml
MODIS_Terra_CorrectedReflectance_TrueColor,Null
MODIS_Terra_CorrectedReflectance_Bands367,Null
MODIS_Terra_CorrectedReflectance_Bands721,Null
MODIS_Terra_Data_No_Data,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Data_No_Data.xml
MODIS_Terra_L2_Chlorophyll_A,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Chlorophyll.xml
MODIS_Terra_L2_Photosynthetically_Available_Radiation,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Photosynthetically_Available_Radiation.xml
MODIS_Terra_L2_Sea_Surface_Temp_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L2_Sea_Surface_Temp_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Day_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_4km_Night_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Night_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Day_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_4km_Night_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Night_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_4km_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Day_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_4km_Night_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Day_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_9km_Night_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Night_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Day_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_9km_Night_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Night_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_9km_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Day_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_MidIR_9km_Night_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MODIS_Terra_L3_SST_Thermal_9km_Night_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Sea_Surface_Temperature.xml
MOPITT_CO_Daily_Surface_Mixing_Ratio_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Daily_Surface_Mixing_Ratio_Night.xml
MOPITT_CO_Daily_Surface_Mixing_Ratio_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Daily_Surface_Mixing_Ratio_Day.xml
MOPITT_CO_Daily_Total_Column_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Daily_Total_Column_Night.xml
MOPITT_CO_Daily_Total_Column_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Daily_Total_Column_Day.xml
MOPITT_CO_Daily_Total_Column_L2,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Daily_Total_Column_L2.xml
MOPITT_CO_Monthly_Surface_Mixing_Ratio_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Monthly_Surface_Mixing_Ratio_Night.xml
MOPITT_CO_Monthly_Surface_Mixing_Ratio_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Monthly_Surface_Mixing_Ratio_Day.xml
MOPITT_CO_Monthly_Total_Column_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Monthly_Total_Column_Night.xml
MOPITT_CO_Monthly_Total_Column_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MOPITT_CO_Monthly_Total_Column_Day.xml
MODIS_Aqua_Chlorophyll_A,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Chlorophyll_A.xml
MODIS_Aqua_Brightness_Temp_Band31_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Brightness_Temp_Band31.xml
MODIS_Aqua_Brightness_Temp_Band31_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Brightness_Temp_Band31.xml
MODIS_Aqua_Aerosol_Optical_Depth_3km,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Aqua_Angstrom_Exponent_Land,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Angstrom_Exponent.xml
MODIS_Aqua_Angstrom_Exponent_Ocean,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Angstrom_Exponent.xml
MODIS_Aqua_AOD_Deep_Blue_Land,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Aqua_AOD_Deep_Blue_Combined,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Aqua_Aerosol,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Aqua_Water_Vapor_5km_Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Vapor.xml
MODIS_Aqua_Water_Vapor_5km_Night,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Vapor.xml
MODIS_Aqua_Cloud_Effective_Radius_37_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_16,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_16_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_PCL_1621,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_37,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Effective_Radius_PCL,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Effective_Radius.xml
MODIS_Aqua_Cloud_Multi_Layer_Flag,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Cloud_Multi_Layer_Flag.xml
MODIS_Aqua_Cloud_Optical_Thickness_16,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_Cloud_Optical_Thickness.xml
